site,hybrid,yield_mg_ha,grain_moisture,prcp_mm_day,srad_w_m_2,swe_kg_m_2,tmax_deg_c,tmin_deg_c,vp_pa,soilpH,om_pct,soilk_ppm,soilp_ppm,pHom,pk,soilpH^2,om_pct^2,p+k,norm_pk,previous_crop,longitude,latitude,DAP
IAH4,PHW65/PHZ51,9.843747388,16.3,3.2904383561643837,306.766,4.8192876712328765,16.252547945205478,4.603506849315068,1058.0796164383562,6.4,4.4,95,42,28.16,3990,40.96,19.36,137,0.386861314,soybean,-91.4951794,41.19981657,150
IAH4,Z022E0006/PHZ51,11.98920262,16.1,3.2904383561643837,306.766,4.8192876712328765,16.252547945205478,4.603506849315068,1058.0796164383562,6.4,4.4,95,42,28.16,3990,40.96,19.36,137,0.386861314,soybean,-91.4951794,41.19981657,150
IAH4,W10006_0003/PHB47,7.710191571,16,3.2904383561643837,306.766,4.8192876712328765,16.252547945205478,4.603506849315068,1058.0796164383562,6.4,4.4,95,42,28.16,3990,40.96,19.36,137,0.386861314,soybean,-91.4951794,41.19981657,150
IAH4,Z013E0073/PHZ51,12.03175527,19.2,3.2904383561643837,306.766,4.8192876712328765,16.252547945205478,4.603506849315068,1058.0796164383562,6.4,4.4,95,42,28.16,3990,40.96,19.36,137,0.386861314,soybean,-91.4951794,41.19981657,150
IAH4,F42/OH43,10.43867227,21,3.2904383561643837,306.766,4.8192876712328765,16.252547945205478,4.603506849315068,1058.0796164383562,6.4,4.4,95,42,28.16,3990,40.96,19.36,137,0.386861314,soybean,-91.4951794,41.19981657,150
IAH4,B103/LH82,8.612579821,17.4,3.2904383561643837,306.766,4.8192876712328765,16.252547945205478,4.603506849315068,1058.0796164383562,6.4,4.4,95,42,28.16,3990,40.96,19.36,137,0.386861314,soybean,-91.4951794,41.19981657,150
IAH4,PHN11_OH43_0142/LH198,12.8855355,17.7,3.2904383561643837,306.766,4.8192876712328765,16.252547945205478,4.603506849315068,1058.0796164383562,6.4,4.4,95,42,28.16,3990,40.96,19.36,137,0.386861314,soybean,-91.4951794,41.19981657,150
IAH4,PHT69/LH82,10.10441869,15.6,3.2904383561643837,306.766,4.8192876712328765,16.252547945205478,4.603506849315068,1058.0796164383562,6.4,4.4,95,42,28.16,3990,40.96,19.36,137,0.386861314,soybean,-91.4951794,41.19981657,150
IAH4,MO44_PHW65_0025/LH185,10.52801698,16,3.2904383561643837,306.766,4.8192876712328765,16.252547945205478,4.603506849315068,1058.0796164383562,6.4,4.4,95,42,28.16,3990,40.96,19.36,137,0.386861314,soybean,-91.4951794,41.19981657,150
IAH4,Z022E0072/LH82,10.10709969,17.4,3.2904383561643837,306.766,4.8192876712328765,16.252547945205478,4.603506849315068,1058.0796164383562,6.4,4.4,95,42,28.16,3990,40.96,19.36,137,0.386861314,soybean,-91.4951794,41.19981657,150
IAH4,Z022E0023/PHZ51,12.36924454,17.7,3.2904383561643837,306.766,4.8192876712328765,16.252547945205478,4.603506849315068,1058.0796164383562,6.4,4.4,95,42,28.16,3990,40.96,19.36,137,0.386861314,soybean,-91.4951794,41.19981657,150
IAH4,M0077/LH82,11.05680828,18.6,3.2904383561643837,306.766,4.8192876712328765,16.252547945205478,4.603506849315068,1058.0796164383562,6.4,4.4,95,42,28.16,3990,40.96,19.36,137,0.386861314,soybean,-91.4951794,41.19981657,150
IAH4,CH753-4/PHZ51,9.256053289,15.1,3.2904383561643837,306.766,4.8192876712328765,16.252547945205478,4.603506849315068,1058.0796164383562,6.4,4.4,95,42,28.16,3990,40.96,19.36,137,0.386861314,soybean,-91.4951794,41.19981657,150
IAH4,CG119/LH82,8.877649025,15.5,3.2904383561643837,306.766,4.8192876712328765,16.252547945205478,4.603506849315068,1058.0796164383562,6.4,4.4,95,42,28.16,3990,40.96,19.36,137,0.386861314,soybean,-91.4951794,41.19981657,150
IAH4,Z022E0009/LH82,8.983317479,17.9,3.2904383561643837,306.766,4.8192876712328765,16.252547945205478,4.603506849315068,1058.0796164383562,6.4,4.4,95,42,28.16,3990,40.96,19.36,137,0.386861314,soybean,-91.4951794,41.19981657,150
IAH4,WF9/H95,10.75570404,20,3.2904383561643837,306.766,4.8192876712328765,16.252547945205478,4.603506849315068,1058.0796164383562,6.4,4.4,95,42,28.16,3990,40.96,19.36,137,0.386861314,soybean,-91.4951794,41.19981657,150
IAH4,PHN11_PHW65_0294/LH198,11.05254245,20.6,3.2904383561643837,306.766,4.8192876712328765,16.252547945205478,4.603506849315068,1058.0796164383562,6.4,4.4,95,42,28.16,3990,40.96,19.36,137,0.386861314,soybean,-91.4951794,41.19981657,150
IAH4,PHW65_MOG_0029/LH195,13.2898187,20.2,3.2904383561643837,306.766,4.8192876712328765,16.252547945205478,4.603506849315068,1058.0796164383562,6.4,4.4,95,42,28.16,3990,40.96,19.36,137,0.386861314,soybean,-91.4951794,41.19981657,150
IAH4,B106/LH82,10.09027409,17,3.2904383561643837,306.766,4.8192876712328765,16.252547945205478,4.603506849315068,1058.0796164383562,6.4,4.4,95,42,28.16,3990,40.96,19.36,137,0.386861314,soybean,-91.4951794,41.19981657,150
IAH4,PHN11_PHG47_0048/PHB47,10.55411383,16.8,3.2904383561643837,306.766,4.8192876712328765,16.252547945205478,4.603506849315068,1058.0796164383562,6.4,4.4,95,42,28.16,3990,40.96,19.36,137,0.386861314,soybean,-91.4951794,41.19981657,150
IAH4,GT603/PHB47,12.99213505,18.8,3.2904383561643837,306.766,4.8192876712328765,16.252547945205478,4.603506849315068,1058.0796164383562,6.4,4.4,95,42,28.16,3990,40.96,19.36,137,0.386861314,soybean,-91.4951794,41.19981657,150
IAH4,PHN11_LH145_0028/LH185,7.265052815,15.5,3.2904383561643837,306.766,4.8192876712328765,16.252547945205478,4.603506849315068,1058.0796164383562,6.4,4.4,95,42,28.16,3990,40.96,19.36,137,0.386861314,soybean,-91.4951794,41.19981657,150
IAH4,B73/PHN82,15.28112953,19.2,3.2904383561643837,306.766,4.8192876712328765,16.252547945205478,4.603506849315068,1058.0796164383562,6.4,4.4,95,42,28.16,3990,40.96,19.36,137,0.386861314,soybean,-91.4951794,41.19981657,150
IAH4,W10005_0220/LH198,12.07033925,17.7,3.2904383561643837,306.766,4.8192876712328765,16.252547945205478,4.603506849315068,1058.0796164383562,6.4,4.4,95,42,28.16,3990,40.96,19.36,137,0.386861314,soybean,-91.4951794,41.19981657,150
IAH4,B73/PHZ51,12.04554988,15.9,3.2904383561643837,306.766,4.8192876712328765,16.252547945205478,4.603506849315068,1058.0796164383562,6.4,4.4,95,42,28.16,3990,40.96,19.36,137,0.386861314,soybean,-91.4951794,41.19981657,150
IAH4,PHW65_MOG_0311/PHB47,11.78495782,17.3,3.2904383561643837,306.766,4.8192876712328765,16.252547945205478,4.603506849315068,1058.0796164383562,6.4,4.4,95,42,28.16,3990,40.96,19.36,137,0.386861314,soybean,-91.4951794,41.19981657,150
IAH4,PHW65_MOG_0176/LH198,9.626724908,16.6,3.2904383561643837,306.766,4.8192876712328765,16.252547945205478,4.603506849315068,1058.0796164383562,6.4,4.4,95,42,28.16,3990,40.96,19.36,137,0.386861314,soybean,-91.4951794,41.19981657,150
IAH4,PHG39/PHN82,12.92142527,18.4,3.2904383561643837,306.766,4.8192876712328765,16.252547945205478,4.603506849315068,1058.0796164383562,6.4,4.4,95,42,28.16,3990,40.96,19.36,137,0.386861314,soybean,-91.4951794,41.19981657,150
IAH4,TX770/LH195,10.89833862,20,3.2904383561643837,306.766,4.8192876712328765,16.252547945205478,4.603506849315068,1058.0796164383562,6.4,4.4,95,42,28.16,3990,40.96,19.36,137,0.386861314,soybean,-91.4951794,41.19981657,150
IAH4,TX775/LH195,11.14946793,31,3.2904383561643837,306.766,4.8192876712328765,16.252547945205478,4.603506849315068,1058.0796164383562,6.4,4.4,95,42,28.16,3990,40.96,19.36,137,0.386861314,soybean,-91.4951794,41.19981657,150
IAH4,GEMN-0192/PHB47,10.7277054,16,3.2904383561643837,306.766,4.8192876712328765,16.252547945205478,4.603506849315068,1058.0796164383562,6.4,4.4,95,42,28.16,3990,40.96,19.36,137,0.386861314,soybean,-91.4951794,41.19981657,150
IAH4,LH195/LH82,11.83861088,18.1,3.2904383561643837,306.766,4.8192876712328765,16.252547945205478,4.603506849315068,1058.0796164383562,6.4,4.4,95,42,28.16,3990,40.96,19.36,137,0.386861314,soybean,-91.4951794,41.19981657,150
IAH4,B118/PHB47,12.0977898,16,3.2904383561643837,306.766,4.8192876712328765,16.252547945205478,4.603506849315068,1058.0796164383562,6.4,4.4,95,42,28.16,3990,40.96,19.36,137,0.386861314,soybean,-91.4951794,41.19981657,150
IAH4,B73_NC230-059-1-1-1-1/LH185,12.74342259,21.2,3.2904383561643837,306.766,4.8192876712328765,16.252547945205478,4.603506849315068,1058.0796164383562,6.4,4.4,95,42,28.16,3990,40.96,19.36,137,0.386861314,soybean,-91.4951794,41.19981657,150
IAH4,PHN11_PHG47_0287/LH195,8.445393603,16.3,3.2904383561643837,306.766,4.8192876712328765,16.252547945205478,4.603506849315068,1058.0796164383562,6.4,4.4,95,42,28.16,3990,40.96,19.36,137,0.386861314,soybean,-91.4951794,41.19981657,150
IAH4,TX205/LH195,13.73388109,21.9,3.2904383561643837,306.766,4.8192876712328765,16.252547945205478,4.603506849315068,1058.0796164383562,6.4,4.4,95,42,28.16,3990,40.96,19.36,137,0.386861314,soybean,-91.4951794,41.19981657,150
IAH4,PHRE1/PHZ51,7.198628685,14.9,3.2904383561643837,306.766,4.8192876712328765,16.252547945205478,4.603506849315068,1058.0796164383562,6.4,4.4,95,42,28.16,3990,40.96,19.36,137,0.386861314,soybean,-91.4951794,41.19981657,150
IAH4,B97/LH82,12.02010678,18.3,3.2904383561643837,306.766,4.8192876712328765,16.252547945205478,4.603506849315068,1058.0796164383562,6.4,4.4,95,42,28.16,3990,40.96,19.36,137,0.386861314,soybean,-91.4951794,41.19981657,150
IAH4,PHN11_PHW65_0328/LH198,8.853269077,18.1,3.2904383561643837,306.766,4.8192876712328765,16.252547945205478,4.603506849315068,1058.0796164383562,6.4,4.4,95,42,28.16,3990,40.96,19.36,137,0.386861314,soybean,-91.4951794,41.19981657,150
IAH4,GEMS-0163/PHZ51,14.01411182,17.1,3.2904383561643837,306.766,4.8192876712328765,16.252547945205478,4.603506849315068,1058.0796164383562,6.4,4.4,95,42,28.16,3990,40.96,19.36,137,0.386861314,soybean,-91.4951794,41.19981657,150
IAH4,MOG_LH123HT-200-1-1-1-1-B/LH195,13.03437073,18.3,3.2904383561643837,306.766,4.8192876712328765,16.252547945205478,4.603506849315068,1058.0796164383562,6.4,4.4,95,42,28.16,3990,40.96,19.36,137,0.386861314,soybean,-91.4951794,41.19981657,150
IAH4,MOG_LH123HT-200-1-1-1-1-B/LH198,11.36956102,18.4,3.2904383561643837,306.766,4.8192876712328765,16.252547945205478,4.603506849315068,1058.0796164383562,6.4,4.4,95,42,28.16,3990,40.96,19.36,137,0.386861314,soybean,-91.4951794,41.19981657,150
IAH4,B14A/OH43,10.64905828,17.3,3.2904383561643837,306.766,4.8192876712328765,16.252547945205478,4.603506849315068,1058.0796164383562,6.4,4.4,95,42,28.16,3990,40.96,19.36,137,0.386861314,soybean,-91.4951794,41.19981657,150
IAH4,F42/MO17,12.85068908,17.4,3.2904383561643837,306.766,4.8192876712328765,16.252547945205478,4.603506849315068,1058.0796164383562,6.4,4.4,95,42,28.16,3990,40.96,19.36,137,0.386861314,soybean,-91.4951794,41.19981657,150
IAH4,BSSSC0_047/PHZ51,9.118272242,15.7,3.2904383561643837,306.766,4.8192876712328765,16.252547945205478,4.603506849315068,1058.0796164383562,6.4,4.4,95,42,28.16,3990,40.96,19.36,137,0.386861314,soybean,-91.4951794,41.19981657,150
IAH4,LH132/PHZ51,12.85399081,16.6,3.2904383561643837,306.766,4.8192876712328765,16.252547945205478,4.603506849315068,1058.0796164383562,6.4,4.4,95,42,28.16,3990,40.96,19.36,137,0.386861314,soybean,-91.4951794,41.19981657,150
IAH4,GEMS-0148/LH82,8.723471607,18.1,3.2904383561643837,306.766,4.8192876712328765,16.252547945205478,4.603506849315068,1058.0796164383562,6.4,4.4,95,42,28.16,3990,40.96,19.36,137,0.386861314,soybean,-91.4951794,41.19981657,150
IAH4,LH74/PHG35,11.69012563,15.9,3.2904383561643837,306.766,4.8192876712328765,16.252547945205478,4.603506849315068,1058.0796164383562,6.4,4.4,95,42,28.16,3990,40.96,19.36,137,0.386861314,soybean,-91.4951794,41.19981657,150
IAH4,DE811/PHZ51,10.65658621,16.6,3.2904383561643837,306.766,4.8192876712328765,16.252547945205478,4.603506849315068,1058.0796164383562,6.4,4.4,95,42,28.16,3990,40.96,19.36,137,0.386861314,soybean,-91.4951794,41.19981657,150
IAH4,CGR03/PHB47,11.25186107,16.8,3.2904383561643837,306.766,4.8192876712328765,16.252547945205478,4.603506849315068,1058.0796164383562,6.4,4.4,95,42,28.16,3990,40.96,19.36,137,0.386861314,soybean,-91.4951794,41.19981657,150
IAH4,LH162/PHB47,6.0009142110000004,15.7,3.2904383561643837,306.766,4.8192876712328765,16.252547945205478,4.603506849315068,1058.0796164383562,6.4,4.4,95,42,28.16,3990,40.96,19.36,137,0.386861314,soybean,-91.4951794,41.19981657,150
IAH4,PHB47/LH195,9.59265109,16.8,3.2904383561643837,306.766,4.8192876712328765,16.252547945205478,4.603506849315068,1058.0796164383562,6.4,4.4,95,42,28.16,3990,40.96,19.36,137,0.386861314,soybean,-91.4951794,41.19981657,150
IAH4,W10001_0033/PHB47,7.774773345,15.6,3.2904383561643837,306.766,4.8192876712328765,16.252547945205478,4.603506849315068,1058.0796164383562,6.4,4.4,95,42,28.16,3990,40.96,19.36,137,0.386861314,soybean,-91.4951794,41.19981657,150
IAH4,PHW65_MOG_0271/LH198,5.105545433,18.7,3.2904383561643837,306.766,4.8192876712328765,16.252547945205478,4.603506849315068,1058.0796164383562,6.4,4.4,95,42,28.16,3990,40.96,19.36,137,0.386861314,soybean,-91.4951794,41.19981657,150
IAH4,PHW52/PHN82,13.47768693,17.9,3.2904383561643837,306.766,4.8192876712328765,16.252547945205478,4.603506849315068,1058.0796164383562,6.4,4.4,95,42,28.16,3990,40.96,19.36,137,0.386861314,soybean,-91.4951794,41.19981657,150
IAH4,PHB47/PHR25,8.662039684,14.6,3.2904383561643837,306.766,4.8192876712328765,16.252547945205478,4.603506849315068,1058.0796164383562,6.4,4.4,95,42,28.16,3990,40.96,19.36,137,0.386861314,soybean,-91.4951794,41.19981657,150
IAH4,PHR25/PHZ51,6.90574574,14.7,3.2904383561643837,306.766,4.8192876712328765,16.252547945205478,4.603506849315068,1058.0796164383562,6.4,4.4,95,42,28.16,3990,40.96,19.36,137,0.386861314,soybean,-91.4951794,41.19981657,150
IAH4,PHN11_PHG47_0390/PHB47,9.703140064,15.6,3.2904383561643837,306.766,4.8192876712328765,16.252547945205478,4.603506849315068,1058.0796164383562,6.4,4.4,95,42,28.16,3990,40.96,19.36,137,0.386861314,soybean,-91.4951794,41.19981657,150
IAH4,M0088/LH82,10.83254182,17.4,3.2904383561643837,306.766,4.8192876712328765,16.252547945205478,4.603506849315068,1058.0796164383562,6.4,4.4,95,42,28.16,3990,40.96,19.36,137,0.386861314,soybean,-91.4951794,41.19981657,150
IAH4,PHG39/PHM49,8.992417034,18.7,3.2904383561643837,306.766,4.8192876712328765,16.252547945205478,4.603506849315068,1058.0796164383562,6.4,4.4,95,42,28.16,3990,40.96,19.36,137,0.386861314,soybean,-91.4951794,41.19981657,150
IAH4,TX775/TX777,2.229391724,36.3,3.2904383561643837,306.766,4.8192876712328765,16.252547945205478,4.603506849315068,1058.0796164383562,6.4,4.4,95,42,28.16,3990,40.96,19.36,137,0.386861314,soybean,-91.4951794,41.19981657,150
IAH4,CH753-4/LH82,6.232629373,16.4,3.2904383561643837,306.766,4.8192876712328765,16.252547945205478,4.603506849315068,1058.0796164383562,6.4,4.4,95,42,28.16,3990,40.96,19.36,137,0.386861314,soybean,-91.4951794,41.19981657,150
IAH4,B73/MO17,12.71331085,18.8,3.2904383561643837,306.766,4.8192876712328765,16.252547945205478,4.603506849315068,1058.0796164383562,6.4,4.4,95,42,28.16,3990,40.96,19.36,137,0.386861314,soybean,-91.4951794,41.19981657,150
IAH4,B73_PHG39-1/LH82,8.650311953,17.3,3.2904383561643837,306.766,4.8192876712328765,16.252547945205478,4.603506849315068,1058.0796164383562,6.4,4.4,95,42,28.16,3990,40.96,19.36,137,0.386861314,soybean,-91.4951794,41.19981657,150
IAH4,M0015/PHZ51,9.552660578,15.6,3.2904383561643837,306.766,4.8192876712328765,16.252547945205478,4.603506849315068,1058.0796164383562,6.4,4.4,95,42,28.16,3990,40.96,19.36,137,0.386861314,soybean,-91.4951794,41.19981657,150
IAH4,B73_PHG39-2/LH82,9.937707915,16.3,3.2904383561643837,306.766,4.8192876712328765,16.252547945205478,4.603506849315068,1058.0796164383562,6.4,4.4,95,42,28.16,3990,40.96,19.36,137,0.386861314,soybean,-91.4951794,41.19981657,150
IAH4,M0269/LH185,10.59543163,16.3,3.2904383561643837,306.766,4.8192876712328765,16.252547945205478,4.603506849315068,1058.0796164383562,6.4,4.4,95,42,28.16,3990,40.96,19.36,137,0.386861314,soybean,-91.4951794,41.19981657,150
IAH4,Z013E0063/LH185,14.98518259,19.5,3.2904383561643837,306.766,4.8192876712328765,16.252547945205478,4.603506849315068,1058.0796164383562,6.4,4.4,95,42,28.16,3990,40.96,19.36,137,0.386861314,soybean,-91.4951794,41.19981657,150
IAH4,W10004_0227/LH82,9.806107707,16.9,3.2904383561643837,306.766,4.8192876712328765,16.252547945205478,4.603506849315068,1058.0796164383562,6.4,4.4,95,42,28.16,3990,40.96,19.36,137,0.386861314,soybean,-91.4951794,41.19981657,150
IAH4,Z013E0093/LH185,12.62479156,20.9,3.2904383561643837,306.766,4.8192876712328765,16.252547945205478,4.603506849315068,1058.0796164383562,6.4,4.4,95,42,28.16,3990,40.96,19.36,137,0.386861314,soybean,-91.4951794,41.19981657,150
IAH4,B73_PHG39-12/PHZ51,11.49348141,16.2,3.2904383561643837,306.766,4.8192876712328765,16.252547945205478,4.603506849315068,1058.0796164383562,6.4,4.4,95,42,28.16,3990,40.96,19.36,137,0.386861314,soybean,-91.4951794,41.19981657,150
IAH4,DK4676A/LH82,6.842828038,17.1,3.2904383561643837,306.766,4.8192876712328765,16.252547945205478,4.603506849315068,1058.0796164383562,6.4,4.4,95,42,28.16,3990,40.96,19.36,137,0.386861314,soybean,-91.4951794,41.19981657,150
IAH4,MOG_MO45-074-1-1-1-1-B/PB80,13.46084813,18.2,3.2904383561643837,306.766,4.8192876712328765,16.252547945205478,4.603506849315068,1058.0796164383562,6.4,4.4,95,42,28.16,3990,40.96,19.36,137,0.386861314,soybean,-91.4951794,41.19981657,150
IAH4,PHN11_PHG47_0251/PHB47,9.04699457,16,3.2904383561643837,306.766,4.8192876712328765,16.252547945205478,4.603506849315068,1058.0796164383562,6.4,4.4,95,42,28.16,3990,40.96,19.36,137,0.386861314,soybean,-91.4951794,41.19981657,150
IAH4,PHN11_PHW65_0359/LH198,10.81162208,18.3,3.2904383561643837,306.766,4.8192876712328765,16.252547945205478,4.603506849315068,1058.0796164383562,6.4,4.4,95,42,28.16,3990,40.96,19.36,137,0.386861314,soybean,-91.4951794,41.19981657,150
IAH4,GEMS-0149/LH82,11.69945632,17.9,3.2904383561643837,306.766,4.8192876712328765,16.252547945205478,4.603506849315068,1058.0796164383562,6.4,4.4,95,42,28.16,3990,40.96,19.36,137,0.386861314,soybean,-91.4951794,41.19981657,150
IAH4,B73_PHG39-20/LH82,10.14879389,16.2,3.2904383561643837,306.766,4.8192876712328765,16.252547945205478,4.603506849315068,1058.0796164383562,6.4,4.4,95,42,28.16,3990,40.96,19.36,137,0.386861314,soybean,-91.4951794,41.19981657,150
IAH4,PHB47/PHZ51,8.403356024,15.5,3.2904383561643837,306.766,4.8192876712328765,16.252547945205478,4.603506849315068,1058.0796164383562,6.4,4.4,95,42,28.16,3990,40.96,19.36,137,0.386861314,soybean,-91.4951794,41.19981657,150
IAH4,PHW52/TX205,14.67798996,19.9,3.2904383561643837,306.766,4.8192876712328765,16.252547945205478,4.603506849315068,1058.0796164383562,6.4,4.4,95,42,28.16,3990,40.96,19.36,137,0.386861314,soybean,-91.4951794,41.19981657,150
IAH4,M0262/LH82,6.660770841,16.5,3.2904383561643837,306.766,4.8192876712328765,16.252547945205478,4.603506849315068,1058.0796164383562,6.4,4.4,95,42,28.16,3990,40.96,19.36,137,0.386861314,soybean,-91.4951794,41.19981657,150
IAH4,CML322/PHZ51,7.87494772,21.8,3.2904383561643837,306.766,4.8192876712328765,16.252547945205478,4.603506849315068,1058.0796164383562,6.4,4.4,95,42,28.16,3990,40.96,19.36,137,0.386861314,soybean,-91.4951794,41.19981657,150
IAH4,LH195/PHZ51,9.210628132,18,3.2904383561643837,306.766,4.8192876712328765,16.252547945205478,4.603506849315068,1058.0796164383562,6.4,4.4,95,42,28.16,3990,40.96,19.36,137,0.386861314,soybean,-91.4951794,41.19981657,150
IAH4,Z022E0003/PHZ51,10.26500146,16.2,3.2904383561643837,306.766,4.8192876712328765,16.252547945205478,4.603506849315068,1058.0796164383562,6.4,4.4,95,42,28.16,3990,40.96,19.36,137,0.386861314,soybean,-91.4951794,41.19981657,150
INH1,A680/PHZ51,6.967705935,14.7,3.207178082191781,314.0379726027397,5.914904109589041,16.23057534246575,4.966493150684931,1071.2940547945204,6.1,2.9,86,14,17.69,1204,37.21,8.41,100,0.72,soybean,-87.00056,40.47666,153
INH1,MOG_LH123HT-200-1-1-1-1-B/PHB47,8.543283185,16.8,3.207178082191781,314.0379726027397,5.914904109589041,16.23057534246575,4.966493150684931,1071.2940547945204,6.1,2.9,86,14,17.69,1204,37.21,8.41,100,0.72,soybean,-87.00056,40.47666,153
INH1,PHN11_OH43_0142/LH185,9.502672444,15.4,3.207178082191781,314.0379726027397,5.914904109589041,16.23057534246575,4.966493150684931,1071.2940547945204,6.1,2.9,86,14,17.69,1204,37.21,8.41,100,0.72,soybean,-87.00056,40.47666,153
INH1,GEMS-0115/PHZ51,11.27684854,16,3.207178082191781,314.0379726027397,5.914904109589041,16.23057534246575,4.966493150684931,1071.2940547945204,6.1,2.9,86,14,17.69,1204,37.21,8.41,100,0.72,soybean,-87.00056,40.47666,153
INH1,B73_PHG39-2/PHZ51,10.85426718,14.3,3.207178082191781,314.0379726027397,5.914904109589041,16.23057534246575,4.966493150684931,1071.2940547945204,6.1,2.9,86,14,17.69,1204,37.21,8.41,100,0.72,soybean,-87.00056,40.47666,153
INH1,PHJ40/PHP02,8.622141622,13.3,3.207178082191781,314.0379726027397,5.914904109589041,16.23057534246575,4.966493150684931,1071.2940547945204,6.1,2.9,86,14,17.69,1204,37.21,8.41,100,0.72,soybean,-87.00056,40.47666,153
INH1,M0088/PHZ51,6.734432359,13.5,3.207178082191781,314.0379726027397,5.914904109589041,16.23057534246575,4.966493150684931,1071.2940547945204,6.1,2.9,86,14,17.69,1204,37.21,8.41,100,0.72,soybean,-87.00056,40.47666,153
INH1,TX775/LH195,8.15713968,33.3,3.207178082191781,314.0379726027397,5.914904109589041,16.23057534246575,4.966493150684931,1071.2940547945204,6.1,2.9,86,14,17.69,1204,37.21,8.41,100,0.72,soybean,-87.00056,40.47666,153
INH1,CG60/PHZ51,2.87087755,12.7,3.207178082191781,314.0379726027397,5.914904109589041,16.23057534246575,4.966493150684931,1071.2940547945204,6.1,2.9,86,14,17.69,1204,37.21,8.41,100,0.72,soybean,-87.00056,40.47666,153
INH1,GEMS-0146/PHZ51,8.845985466,15,3.207178082191781,314.0379726027397,5.914904109589041,16.23057534246575,4.966493150684931,1071.2940547945204,6.1,2.9,86,14,17.69,1204,37.21,8.41,100,0.72,soybean,-87.00056,40.47666,153
INH1,GEMN-0138/PHB47,8.291295429,14,3.207178082191781,314.0379726027397,5.914904109589041,16.23057534246575,4.966493150684931,1071.2940547945204,6.1,2.9,86,14,17.69,1204,37.21,8.41,100,0.72,soybean,-87.00056,40.47666,153
INH1,PHN11_PHW65_0237/LH195,7.736103521,16.2,3.207178082191781,314.0379726027397,5.914904109589041,16.23057534246575,4.966493150684931,1071.2940547945204,6.1,2.9,86,14,17.69,1204,37.21,8.41,100,0.72,soybean,-87.00056,40.47666,153
INH1,LH82/TX777,5.266544217,20.8,3.207178082191781,314.0379726027397,5.914904109589041,16.23057534246575,4.966493150684931,1071.2940547945204,6.1,2.9,86,14,17.69,1204,37.21,8.41,100,0.72,soybean,-87.00056,40.47666,153
INH1,LH132/LH51,8.890994605,18.3,3.207178082191781,314.0379726027397,5.914904109589041,16.23057534246575,4.966493150684931,1071.2940547945204,6.1,2.9,86,14,17.69,1204,37.21,8.41,100,0.72,soybean,-87.00056,40.47666,153
INH1,Z022E0048/PHZ51,6.176671713,14.5,3.207178082191781,314.0379726027397,5.914904109589041,16.23057534246575,4.966493150684931,1071.2940547945204,6.1,2.9,86,14,17.69,1204,37.21,8.41,100,0.72,soybean,-87.00056,40.47666,153
INH1,R226/LH82,6.589585619,15,3.207178082191781,314.0379726027397,5.914904109589041,16.23057534246575,4.966493150684931,1071.2940547945204,6.1,2.9,86,14,17.69,1204,37.21,8.41,100,0.72,soybean,-87.00056,40.47666,153
INH1,PHW52/TX205,9.333122188,14.6,3.207178082191781,314.0379726027397,5.914904109589041,16.23057534246575,4.966493150684931,1071.2940547945204,6.1,2.9,86,14,17.69,1204,37.21,8.41,100,0.72,soybean,-87.00056,40.47666,153
INH1,M0008/PHZ51,8.371117965,15.6,3.207178082191781,314.0379726027397,5.914904109589041,16.23057534246575,4.966493150684931,1071.2940547945204,6.1,2.9,86,14,17.69,1204,37.21,8.41,100,0.72,soybean,-87.00056,40.47666,153
INH1,TX714/PHZ51,7.939661564,13.5,3.207178082191781,314.0379726027397,5.914904109589041,16.23057534246575,4.966493150684931,1071.2940547945204,6.1,2.9,86,14,17.69,1204,37.21,8.41,100,0.72,soybean,-87.00056,40.47666,153
INH1,NC358/LH195,6.333635786,19.4,3.207178082191781,314.0379726027397,5.914904109589041,16.23057534246575,4.966493150684931,1071.2940547945204,6.1,2.9,86,14,17.69,1204,37.21,8.41,100,0.72,soybean,-87.00056,40.47666,153
INH1,B73_PHG39-15/PHZ51,7.377060585,13.6,3.207178082191781,314.0379726027397,5.914904109589041,16.23057534246575,4.966493150684931,1071.2940547945204,6.1,2.9,86,14,17.69,1204,37.21,8.41,100,0.72,soybean,-87.00056,40.47666,153
INH1,M0143/PHZ51,9.322596282,13.6,3.207178082191781,314.0379726027397,5.914904109589041,16.23057534246575,4.966493150684931,1071.2940547945204,6.1,2.9,86,14,17.69,1204,37.21,8.41,100,0.72,soybean,-87.00056,40.47666,153
INH1,M0101/PHZ51,7.416800164,13,3.207178082191781,314.0379726027397,5.914904109589041,16.23057534246575,4.966493150684931,1071.2940547945204,6.1,2.9,86,14,17.69,1204,37.21,8.41,100,0.72,soybean,-87.00056,40.47666,153
INH1,W10005_0107/PHB47,12.71943886,13,3.207178082191781,314.0379726027397,5.914904109589041,16.23057534246575,4.966493150684931,1071.2940547945204,6.1,2.9,86,14,17.69,1204,37.21,8.41,100,0.72,soybean,-87.00056,40.47666,153
INH1,B73_PHG39-11/PHZ51,6.302599559,14.4,3.207178082191781,314.0379726027397,5.914904109589041,16.23057534246575,4.966493150684931,1071.2940547945204,6.1,2.9,86,14,17.69,1204,37.21,8.41,100,0.72,soybean,-87.00056,40.47666,153
INH1,PHW65/PHZ51,9.354173994,14.2,3.207178082191781,314.0379726027397,5.914904109589041,16.23057534246575,4.966493150684931,1071.2940547945204,6.1,2.9,86,14,17.69,1204,37.21,8.41,100,0.72,soybean,-87.00056,40.47666,153
